" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"283319","Sodium sulphates; other than disodium sulphate","283319","Sodium sulphates (excl. disodium sulphate)"
"283321","Sulphates; of magnesium","283321","Sulphates of magnesium"
"283322","Sulphates; of aluminium","283322","Sulphates of aluminium"
"283324","Sulphates; of nickel","283324","Sulphates of nickel"
"283325","Sulphates; of copper","283325","Sulphates of copper"
"283327","Sulphates; of barium","283327","Sulphates of barium"
"283329","Sulphates; n.e.c. in item no. 2833.2","283329","Other sulphates, nes"
"283330","Alums","283330","Alums"
"283340","Peroxosulphates (persulphates)","283340","Peroxosulphates (persulphates)"
"283410","Nitrites","283410","Nitrites"
"283421","Nitrates; of potassium","283421","Nitrates of potassium"
"283429","Nitrates; of other than potassium","283429","Nitrates of barium; of beryllium; of cadmium; o"
"283510","Phosphinates (hypophosphites) and phosphonates (phosphites), whether or not chemically defined","283510","Phosphinates and phosphonates"
"283522","Phosphates; of mono- or disodium, whether or not chemically defined","283522","Phosphates of mono or disodium"
"283524","Phosphates; of potassium, whether or not chemically defined","283524","Phosphates of potassium"
"283525","Phosphates; calcium hydrogenorthophosphate (dicalcium phosphate), whether or not chemically defined","283525","Calcium hydrogenorthophosphate (dicalcium phosp"
"283526","Phosphates; of calcium n.e.c. in item no. 2835.25, whether or not chemically defined","283526","Phosphates of calcium, nes"
"283529","Phosphates; (other than of mono- or disodium, other than of potassium or of calcium hydrogenorthophosphate (dicalcium phosphate) and excluding other phosphates of calcium), whether or not chemically defined","283529","Phosphates (excl. polyphosphates)"
"283531","Polyphosphates; sodium triphosphate (sodium tripolyphosphate), whether or not chemically defined","283531","Sodium triphosphate (sodium tripolyphosphates)"
"283539","Polyphosphates; other than sodium triphosphate (sodium tripolyphosphate), whether or not chemically defined","283539","Polyphosphates, nes"
"283620","Carbonates; disodium carbonate","283620","Disodium carbonate"
"283630","Carbonates; sodium hydrogen carbonate (sodium bicarbonate)","283630","Sodium hydrogencarbonate (sodium bicarbonate)"
"283640","Carbonates; potassium carbonate","283640","Potassium carbonates"
"283650","Carbonates; calcium carbonate","283650","Calcium carbonate"
"283660","Carbonates; barium carbonate","283660","Barium carbonate"
"283691","Carbonates; lithium carbonate","283691","Lithium carbonates"
"283692","Carbonates; strontium carbonate","283692","Strontium carbonate"
"283699","Carbonates; n.e.c. in heading no. 2836 and other than lithium or strontium","283699","Other carbonates; peroxocarbonates"
"283711","Cyanides and cyanide oxides; of sodium","283711","Cyanides and cyanide oxides of sodium"
"283719","Cyanides and cyanide oxides; other than of sodium","283719","Cyanides, cyanide oxides (excl. sodium)"
"283720","Complex cyanides","283720","Complex cyanides"
"283911","Silicates; sodium metasilicates","283911","Sodium metasilicates"
"283919","Silicates; of sodium (excluding sodium metasilicates)","283919","Silicates of sodium (excl. metasilicates)"
"283990","Silicates; commercial alkali metal silicates, other than of sodium","283990","Other silicates (excl. of sodium and potassium)"
"284011","Borates; disodium tetraborate (refined borax), anhydrous","284011","Anhydrous disodium tetraborate (refined borax)"
"284019","Borates; disodium tetraborate (refined borax), other than anhydrous","284019","Disodium tetraborate, not anhydrous"
"284020","Borates; n.e.c. in heading no. 2840","284020","Other borates, nes"
"284030","Peroxoborates (perborates)","284030","Peroxoborates"
"284130","Salts; sodium dichromate","284130","Sodium dichromate"
"284150","Salts; chromates, dichromates, peroxochromates; n.e.c. in heading no. 2841","284150","Other chromates and dichromates, nes; peroxochr"
"284161","Salts; of oxometallic or peroxometallic acids, manganites, manganates and permanganates, potassium permanganate","284160","Manganites, manganates and permanganates"
"284169","Salts; of oxometallic or peroxometallic acids, manganites, manganates and permanganates, other than potassium permanganate","284160","Manganites, manganates and permanganates"
"284170","Salts; molybdates","284170","Molybdates"
"284180","Salts; tungstates (wolframates)","284180","Tungstates (wolframates)"
"284190","Salts of oxometallic or peroxometallic acids; n.e.c. in heading no. 2841","284190","Other salts of oxometallic and peroxometallic a"
"284210","Salts of inorganic acids or peroxoacids, double or complex silicates, including aluminosilicates, whether or not chemically defined, excluding azides","284210","Double or complex silicates"
"284290","Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides","284290","Other salts of inorganic acids or peroxoacids ("
"284310","Colloidal precious metals; whether or not chemically defined","284310","Colloidal precious metals"
"284321","Silver compounds; silver nitrates","284321","Silver nitrate"
"284329","Silver compounds; excluding silver nitrates","284329","Silver compounds (excl. silver nitrate)"
"284330","Gold compounds","284330","Gold compounds"
"284390","Inorganic or organic compounds of precious metals, n.e.c.; amalgams","284390","Other compounds, nes, and amalgams of precious"
"284410","Uranium; natural uranium and its compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds","284410","Natural uranium and its compounds, etc"
"284420","Uranium; enriched in U235, plutonium, their compounds, alloys dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products","284420","Enriched uranium and plutonium and their compou"
"284430","Uranium; depleted in U235, thorium, their compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U235, thorium; compounds of these products","284430","Depleted uranium and thorium and their compound"
"284440","Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues","284440","Radioactive elements/isotopes and their compoun"
"284450","Spent (irradiated) fuel elements (cartridges) of nuclear reactors","284450","Spent (irradiated) fuel elements (cartridges) o"
"284510","Heavy water (deuterium oxide)","284510","Heavy water (deuterium oxide)"
"284590","Isotopes (excluding those of heading no. 2844); compounds, inorganic or organic, of such isotopes, whether or not chemically defined","284590","Other isotopes and their inorganic or organic c"
"284610","Cerium compounds","284610","Cerium compounds"
"284690","Compounds, inorganic or organic (excluding cerium), of rare-earth metals, of yttrium, scandium or of mixtures of these metals","284690","Compounds, inorganic or organic, of rare-earth"
"284700","Hydrogen peroxide; whether or not solidified with urea","284700","Hydrogen peroxide"
"284910","Carbides; of calcium, whether or not chemically defined","284910","Carbides of calcium"
"284920","Carbides; of silicon, whether or not chemically defined","284920","Carbides of silicon"
"284990","Carbides; whether or not chemically defined, other than of calcium or silicon","284990","Other carbides (excl. of calcium and silicon)"
"285000","Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading no. 2849","285000","Hydrides, nitrides, azides, silicides and borid"
"285210","Inorganic or organic compounds of mercury, excluding amalgams, chemically defined","392690","Other articles of plastics, nes"
"285290","Inorganic or organic compounds of mercury; excluding amalgams, not chemically defined,","392690","Other articles of plastics, nes"
"285310","Inorganic compounds; cyanogen chloride (chlorcyan)","285100","Other inorganic compounds; liquid air; compress"
"285390","Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams","285100","Other inorganic compounds; liquid air; compress"
"290110","Acyclic hydrocarbons; saturated","290110","Acyclic hydrocarbons, saturated"
"290121","Acyclic hydrocarbons; unsaturated, ethylene","290121","Ethylene"
"290122","Acyclic hydrocarbons; unsaturated, propene (propylene)","290122","Propene (propylene)"
"290123","Acyclic hydrocarbons; unsaturated, butene (butylene) and isomers thereof","290123","Butene (butylene) and isomers thereof"
"290124","Acyclic hydrocarbons; unsaturated, buta-1,3-diene and isoprene","290124","Buta-1,3-diene and isoprene"
"290129","Acyclic hydrocarbons; unsaturated, n.e.c. in heading no. 2901","290129","Unsaturated acyclic hydrocarbons, nes"
"290211","Cyclic hydrocarbons; cyclohexane","290211","Cyclohexane"
"290219","Cyclic hydrocarbons; cyclanes, cyclenes and cycloterpenes, excluding cyclohexane","290219","Cyclanes, cyclenes and cycloterpenes"
"290220","Cyclic hydrocarbons; benzene","290220","Benzene"
"290230","Cyclic hydrocarbons; toluene","290230","Toluene"
"290241","Cyclic hydrocarbons; o-xylene","290241","o-Xylene"
"290242","Cyclic hydrocarbons; m-xylene","290242","m-Xylene"
"290243","Cyclic hydrocarbons; p-xylene","290243","p-Xylene"
"290244","Cyclic hydrocarbons; mixed xylene isomers","290244","Mixed xylene isomers"
"290250","Cyclic hydrocarbons; styrene","290250","Styrene"
"290260","Cyclic hydrocarbons; ethylbenzene","290260","Ethylbenzene"
"290270","Cyclic hydrocarbons; cumene","290270","Cumene"
